Time,CorrFn
0,0.107912919750825
1,0.0202820740446525
2,0.00693644286192131
3,-0.00099436183595007
4,0.000246608722233707
5,-0.00297936235978463
6,-2.27581218707821e-05
7,-0.00283661858000161
8,0.000355706415209963
9,-0.00256752141538904
10,0.000664767566110332
11,-0.0023432069416005
12,0.000908416315709476
13,-0.00216631919968019
14,0.00109619393317561
15,-0.00203147828651957
16,0.00123789169658238
17,-0.0019296182361873
18,0.00134180222769083
19,-0.00185159744456246
20,0.00141500892971018
21,-0.00179062179263539
22,0.00146511690756244
23,-0.00174327326424294
24,0.00150055563210392
25,-0.00170864172452147
26,0.00152820416738318
27,-0.001685914768777
28,0.0015512401128033
29,-0.00167231988014586
30,0.00156982276445337
31,-0.00166459478189412
32,0.00158365214188934
33,-0.00166052926116921
34,0.00159378936905173
35,-0.00165842529887994
36,0.0016021877034806
37,-0.00165726543726741
38,0.0016100869192285
39,-0.00165736464910492
40,0.00161790534674177
41,-0.00165930819871678
42,0.00162574779644415
43,-0.00166237704211013
44,0.00163305095517768
45,-0.00166510332398609
46,0.00163860048460165
47,-0.00166670351397495
48,0.00164172820956421
49,-0.00166737531615963
50,0.00164302873673001
51,-0.00166760240367968
52,0.00164346731826453
53,-0.00166767191843352
54,0.0016436014902961
55,-0.00166769246793255
56,0.00164364114635427
57,-0.00166769847715911
58,0.00164365274226271
59,-0.00166770022877291
60,0.00164365612227391
61,-0.00166770073886539
62,0.00164365710657243
63,-0.00166770088737007
64,0.00164365739313372
65,-0.00166770093060121
66,0.00164365747655442
67,-0.00166770094318591
68,0.00164365750083842
69,-0.00166770094684933
70,0.00164365750790751
71,-0.00166770094791575
72,0.00164365750996532
73,-0.00166770094822619
74,0.00164365751056435
75,-0.00166770094831655
76,0.00164365751073873
77,-0.00166770094834286
78,0.00164365751078949
79,-0.00166770094835052
80,0.00164365751080427
81,-0.00166770094835274
82,0.00164365751080857
83,-0.0016677009483534
84,0.00164365751080982
85,-0.00166770094835358
86,0.00164365751081019
87,-0.00166770094835364
88,0.00164365751081029
89,-0.00166770094835365
90,0.00164365751081032
91,-0.00166770094835366
92,0.00164365751081033
93,-0.00166770094835366
94,0.00164365751081034
95,-0.00166770094835366
96,0.00164365751081034
97,-0.00166770094835366
98,0.00164365751081034
99,-0.00166770094835366
100,0.00164365751081034
101,-0.00166770094835366
102,0.00164365751081034
103,-0.00166770094835366
104,0.00164365751081034
105,-0.00166770094835366
106,0.00164365751081034
107,-0.00166770094835366
108,0.00164365751081034
109,-0.00166770094835366
110,0.00164365751081034
111,-0.00166770094835366
112,0.00164365751081034
113,-0.00166770094835366
114,0.00164365751081034
115,-0.00166770094835366
116,0.00164365751081034
117,-0.00166770094835366
118,0.00164365751081034
119,-0.00166770094835366
120,0.00164365751081034
121,-0.00166770094835366
122,0.00164365751081034
123,-0.00166770094835366
124,0.00164365751081034
125,-0.00166770094835366
126,0.00164365751081034
127,-0.00166770094835366
128,0.00164365751081034
129,-0.00166770094835366
130,0.00164365751081034
131,-0.00166770094835366
132,0.00164365751081034
133,-0.00166770094835366
134,0.00164365751081034
135,-0.00166770094835366
136,0.00164365751081034
137,-0.00166770094835366
138,0.00164365751081034
139,-0.00166770094835366
140,0.00164365751081034
141,-0.00166770094835366
142,0.00164365751081034
143,-0.00166770094835366
144,0.00164365751081034
145,-0.00166770094835366
146,0.00164365751081034
147,-0.00166770094835366
148,0.00164365751081034
149,-0.00166770094835366
150,0.00164365751081034
151,-0.00166770094835366
152,0.00164365751081034
153,-0.00166770094835366
154,0.00164365751081034
155,-0.00166770094835366
156,0.00164365751081034
157,-0.00166770094835366
158,0.00164365751081034
159,-0.00166770094835366
160,0.00164365751081034
161,-0.00166770094835366
162,0.00164365751081034
163,-0.00166770094835366
164,0.00164365751081034
165,-0.00166770094835366
166,0.00164365751081034
167,-0.00166770094835366
168,0.00164365751081034
169,-0.00166770094835366
170,0.00164365751081034
171,-0.00166770094835366
172,0.00164365751081034
173,-0.00166770094835366
174,0.00164365751081034
175,-0.00166770094835366
176,0.00164365751081034
177,-0.00166770094835366
178,0.00164365751081034
179,-0.00166770094835366
180,0.00164365751081034
181,-0.00166770094835366
182,0.00164365751081034
183,-0.00166770094835366
184,0.00164365751081034
185,-0.00166770094835366
186,0.00164365751081034
187,-0.00166770094835366
188,0.00164365751081034
189,-0.00166770094835366
190,0.00164365751081034
191,-0.00166770094835366
192,0.00164365751081034
193,-0.00166770094835366
194,0.00164365751081034
195,-0.00166770094835366
196,0.00164365751081034
197,-0.00166770094835366
198,0.00164365751081034
199,-0.00166770094835366
200,0.00164365751081034
201,-0.00166770094835366
202,0.00164365751081034
203,-0.00166770094835366
204,0.00164365751081034
205,-0.00166770094835366
206,0.00164365751081034
207,-0.00166770094835366
208,0.00164365751081034
209,-0.00166770094835366
210,0.00164365751081034
211,-0.00166770094835366
212,0.00164365751081034
213,-0.00166770094835366
214,0.00164365751081034
215,-0.00166770094835366
216,0.00164365751081034
217,-0.00166770094835366
218,0.00164365751081034
219,-0.00166770094835366
220,0.00164365751081034
221,-0.00166770094835366
222,0.00164365751081034
223,-0.00166770094835366
224,0.00164365751081034
225,-0.00166770094835366
226,0.00164365751081034
227,-0.00166770094835366
228,0.00164365751081034
229,-0.00166770094835366
230,0.00164365751081034
231,-0.00166770094835366
232,0.00164365751081034
233,-0.00166770094835366
234,0.00164365751081034
235,-0.00166770094835366
236,0.00164365751081034
237,-0.00166770094835366
238,0.00164365751081034
239,-0.00166770094835366
240,0.00164365751081034
241,-0.00166770094835366
242,0.00164365751081034
243,-0.00166770094835366
244,0.00164365751081034
245,-0.00166770094835366
246,0.00164365751081034
247,-0.00166770094835366
248,0.00164365751081034
249,-0.00166770094835366
250,0.00164365751081034
251,-0.00166770094835366
252,0.00164365751081034
253,-0.00166770094835366
254,0.00164365751081034
255,-0.00166770094835366
256,0.00164365751081034
257,-0.00166770094835366
258,0.00164365751081034
259,-0.00166770094835366
260,0.00164365751081034
261,-0.00166770094835366
262,0.00164365751081034
263,-0.00166770094835366
264,0.00164365751081034
265,-0.00166770094835366
266,0.00164365751081034
267,-0.00166770094835366
268,0.00164365751081034
269,-0.00166770094835366
270,0.00164365751081034
271,-0.00166770094835366
272,0.00164365751081034
273,-0.00166770094835366
274,0.00164365751081034
275,-0.00166770094835366
276,0.00164365751081034
277,-0.00166770094835366
278,0.00164365751081034
279,-0.00166770094835366
280,0.00164365751081034
281,-0.00166770094835366
282,0.00164365751081034
283,-0.00166770094835366
284,0.00164365751081034
285,-0.00166770094835366
286,0.00164365751081034
287,-0.00166770094835366
288,0.00164365751081034
289,-0.00166770094835366
290,0.00164365751081034
291,-0.00166770094835366
292,0.00164365751081034
293,-0.00166770094835366
294,0.00164365751081034
295,-0.00166770094835366
296,0.00164365751081034
297,-0.00166770094835366
298,0.00164365751081034
299,-0.00166770094835366
300,0.00164365751081034
301,-0.00166770094835366
302,0.00164365751081034
303,-0.00166770094835366
304,0.00164365751081034
305,-0.00166770094835366
306,0.00164365751081034
307,-0.00166770094835366
308,0.00164365751081034
309,-0.00166770094835366
310,0.00164365751081034
311,-0.00166770094835366
312,0.00164365751081034
313,-0.00166770094835366
314,0.00164365751081034
315,-0.00166770094835366
316,0.00164365751081034
317,-0.00166770094835366
318,0.00164365751081034
319,-0.00166770094835366
320,0.00164365751081034
321,-0.00166770094835366
322,0.00164365751081034
323,-0.00166770094835366
324,0.00164365751081034
325,-0.00166770094835366
326,0.00164365751081034
327,-0.00166770094835366
328,0.00164365751081034
329,-0.00166770094835366
330,0.00164365751081034
331,-0.00166770094835366
332,0.00164365751081034
333,-0.00166770094835366
334,0.00164365751081034
335,-0.00166770094835366
336,0.00164365751081034
337,-0.00166770094835366
338,0.00164365751081034
339,-0.00166770094835366
340,0.00164365751081034
341,-0.00166770094835366
342,0.00164365751081034
343,-0.00166770094835366
344,0.00164365751081034
345,-0.00166770094835366
346,0.00164365751081034
347,-0.00166770094835366
348,0.00164365751081034
349,-0.00166770094835366
350,0.00164365751081034
351,-0.00166770094835366
352,0.00164365751081034
353,-0.00166770094835366
354,0.00164365751081034
355,-0.00166770094835366
356,0.00164365751081034
357,-0.00166770094835366
358,0.00164365751081034
359,-0.00166770094835366
360,0.00164365751081034
361,-0.00166770094835366
362,0.00164365751081034
363,-0.00166770094835366
364,0.00164365751081034
365,-0.00166770094835366
366,0.00164365751081034
367,-0.00166770094835366
368,0.00164365751081034
369,-0.00166770094835366
370,0.00164365751081034
371,-0.00166770094835366
372,0.00164365751081034
373,-0.00166770094835366
374,0.00164365751081034
375,-0.00166770094835366
376,0.00164365751081034
377,-0.00166770094835366
378,0.00164365751081034
379,-0.00166770094835366
380,0.00164365751081034
381,-0.00166770094835366
382,0.00164365751081034
383,-0.00166770094835366
384,0.00164365751081034
385,-0.00166770094835366
386,0.00164365751081034
387,-0.00166770094835366
388,0.00164365751081034
389,-0.00166770094835366
390,0.00164365751081034
391,-0.00166770094835366
392,0.00164365751081034
393,-0.00166770094835366
394,0.00164365751081034
395,-0.00166770094835366
396,0.00164365751081034
397,-0.00166770094835366
398,0.00164365751081034
399,-0.00166770094835366
400,0.00164365751081034
401,-0.00166770094835366
402,0.00164365751081034
403,-0.00166770094835366
404,0.00164365751081034
405,-0.00166770094835366
406,0.00164365751081034
407,-0.00166770094835366
408,0.00164365751081034
409,-0.00166770094835366
410,0.00164365751081034
411,-0.00166770094835366
412,0.00164365751081034
413,-0.00166770094835366
414,0.00164365751081034
415,-0.00166770094835366
416,0.00164365751081034
417,-0.00166770094835366
418,0.00164365751081034
419,-0.00166770094835366
420,0.00164365751081034
421,-0.00166770094835366
422,0.00164365751081034
423,-0.00166770094835366
424,0.00164365751081034
425,-0.00166770094835366
426,0.00164365751081034
427,-0.00166770094835366
428,0.00164365751081034
429,-0.00166770094835366
430,0.00164365751081034
431,-0.00166770094835366
432,0.00164365751081034
433,-0.00166770094835366
434,0.00164365751081034
435,-0.00166770094835366
436,0.00164365751081034
437,-0.00166770094835366
438,0.00164365751081034
439,-0.00166770094835366
440,0.00164365751081034
441,-0.00166770094835366
442,0.00164365751081034
443,-0.00166770094835366
444,0.00164365751081034
445,-0.00166770094835366
446,0.00164365751081034
447,-0.00166770094835366
448,0.00164365751081034
449,-0.00166770094835366
450,0.00164365751081034
451,-0.00166770094835366
452,0.00164365751081034
453,-0.00166770094835366
454,0.00164365751081034
455,-0.00166770094835366
456,0.00164365751081034
457,-0.00166770094835366
458,0.00164365751081034
459,-0.00166770094835366
460,0.00164365751081034
461,-0.00166770094835366
462,0.00164365751081034
463,-0.00166770094835366
464,0.00164365751081034
465,-0.00166770094835366
466,0.00164365751081034
467,-0.00166770094835366
468,0.00164365751081034
469,-0.00166770094835366
470,0.00164365751081034
471,-0.00166770094835366
472,0.00164365751081034
473,-0.00166770094835366
474,0.00164365751081034
475,-0.00166770094835366
476,0.00164365751081034
477,-0.00166770094835366
478,0.00164365751081034
479,-0.00166770094835366
480,0.00164365751081034
481,-0.00166770094835366
482,0.00164365751081034
483,-0.00166770094835366
484,0.00164365751081034
485,-0.00166770094835366
486,0.00164365751081034
487,-0.00166770094835366
488,0.00164365751081034
489,-0.00166770094835366
490,0.00164365751081034
491,-0.00166770094835366
492,0.00164365751081034
493,-0.00166770094835366
494,0.00164365751081034
495,-0.00166770094835366
496,0.00164365751081034
497,-0.00166770094835366
498,0.00164365751081034
499,-0.00166770094835366
500,0.00164365751081034
501,-0.00166770094835366
502,0.00164365751081034
503,-0.00166770094835366
504,0.00164365751081034
505,-0.00166770094835366
506,0.00164365751081034
507,-0.00166770094835366
508,0.00164365751081034
509,-0.00166770094835366
510,0.00164365751081034
511,-0.00166770094835366
512,0.00164365751081034
513,-0.00166770094835366
514,0.00164365751081034
515,-0.00166770094835366
516,0.00164365751081034
517,-0.00166770094835366
518,0.00164365751081034
519,-0.00166770094835366
520,0.00164365751081034
521,-0.00166770094835366
522,0.00164365751081034
523,-0.00166770094835366
524,0.00164365751081034
525,-0.00166770094835366
526,0.00164365751081034
527,-0.00166770094835366
528,0.00164365751081034
529,-0.00166770094835366
530,0.00164365751081034
531,-0.00166770094835366
532,0.00164365751081034
533,-0.00166770094835366
534,0.00164365751081034
535,-0.00166770094835366
536,0.00164365751081034
537,-0.00166770094835366
538,0.00164365751081034
539,-0.00166770094835366
540,0.00164365751081034
541,-0.00166770094835366
542,0.00164365751081034
543,-0.00166770094835366
544,0.00164365751081034
545,-0.00166770094835366
546,0.00164365751081034
547,-0.00166770094835366
548,0.00164365751081034
549,-0.00166770094835366
550,0.00164365751081034
551,-0.00166770094835366
552,0.00164365751081034
