Time,CorrFn
0,0.332595328508703
1,0.0806748689825511
2,0.0630474608729864
3,0.0521532533162891
4,0.0445402895333661
5,0.0388471065540627
6,0.0343971021322332
7,0.0308074643316198
8,0.0278422481500074
9,0.0253467979439909
10,0.0232148912093557
11,0.0213708313185332
12,0.0197590370854773
13,0.018337671943498
14,0.0170745783098284
15,0.0159445906990893
16,0.0149277065494578
17,0.0140078087737488
18,0.0131717535886576
19,0.0124087063377762
20,0.0117096494488243
21,0.0110670122402878
22,0.0104743885102308
23,0.00992631837200069
24,0.00941811778887505
25,0.00894574398557551
26,0.00850568816730478
27,0.00809488925169974
28,0.00771066393327681
29,0.00735064956084868
30,0.00701275715369524
31,0.00669513250486148
32,0.00639612378340982
33,0.00611425439588262
34,0.00584820013161026
35,0.00559676981884989
36,0.0053588888748718
37,0.00513358525450417
38,0.00491997739671045
39,0.00471726384372273
40,0.00452471426672603
41,0.00434166167956364
42,0.00416749566005124
43,0.00400165642925919
44,0.0038436296640925
45,0.00369294193886042
46,0.00354915670821181
47,0.00341187075754226
48,0.00328071105832844
49,0.00315533197526374
50,0.00303541277991657
51,0.00292065543219616
52,0.00281078259641928
53,0.00270553586341073
54,0.00260467415399164
55,0.0025079722825332
56,0.0024152196620799
57,0.00232621913495717
58,0.00224078591484008
59,0.00215874662802826
60,0.00207993844319285
61,0.0020042082801725
62,0.00193141208952868
63,0.0018614141955523
64,0.00179408669626608
65,0.00172930891470929
66,0.00166696689643858
67,0.00160695294874415
68,0.00154916521757608
69,0.00149350729861048
70,0.00143988787926701
71,0.00138822040882648
72,0.00133842279409416
73,0.00129041711831706
74,0.0012441293812963
75,0.0011994892588418
76,0.00115642987989986
77,0.00111488761984751
78,0.00107480190859263
79,0.00103611505224874
80,0.000998772067269298
81,0.000962720526030072
82,0.000927910412941365
83,0.000894293990255108
84,0.000861825672807166
85,0.0008304619110025
86,0.000800161081411794
87,0.000770883384402983
88,0.0007425907482807
89,0.00071524673945146
90,0.000688816478172979
91,0.00066326655948276
92,0.000638564978934464
93,0.000614681062800828
94,0.000591585402429453
95,0.00056924979246282
96,0.000547647172656737
97,0.000526751573052184
98,0.000506538062274566
99,0.000486982698751704
100,0.000468062484657737
101,0.00044975532240469
102,0.000432039973516661
103,0.000414896019733869
104,0.00039830382620491
105,0.000382244506635886
106,0.000366699890274485
107,0.000351652490615765
108,0.000337085475724412
109,0.000322982640075573
110,0.000309328377823145
111,0.000296107657410695
112,0.00028330599744592
113,0.000270909443764915
114,0.000258904547617446
115,0.000247278344908993
116,0.000236018336439538
117,0.00022511246908301
118,0.000214549117854893
119,0.00020431706881891
120,0.000194405502786772
121,0.000184803979767924
122,0.000175502424128874
123,0.000166491110424233
124,0.000157760649863891
125,0.000149301977382952
126,0.000141106339283056
127,0.000133165281415587
128,0.000125470637879065
129,0.000118014520204597
130,0.000110789307004843
131,0.000103787634063363
132,9.70023848425191e-05
133,9.04266813894079e-05
134,8.40538756204134e-05
135,7.78775409660938e-05
136,7.18914643591253e-05
137,6.60896385489885e-05
138,6.04662547279756e-05
139,5.50156954539457e-05
140,4.9732527856037e-05
141,4.46114971102916e-05
142,3.96475201728427e-05
143,3.48356797589656e-05
144,3.01712185569126e-05
145,2.56495336660256e-05
146,2.12661712491659e-05
147,1.70168213900121e-05
148,1.28973131462567e-05
149,8.90360979018888e-06
150,5.03180422857457e-06
151,1.27811459415155e-06
152,-2.36111999856561e-06
153,-5.88944354011534e-06
154,-9.31028706216067e-06
155,-1.26269724290897e-05
156,-1.58427159911303e-05
157,-1.89606321046784e-05
158,-2.19837365252707e-05
159,-2.49149496783755e-05
160,-2.7757099812936e-05
161,-3.051292604237e-05
162,-3.31850812775152e-05
163,-3.57761350558019e-05
164,-3.82885762707446e-05
165,-4.07248158056543e-05
166,-4.30871890753037e-05
167,-4.53779584791095e-05
168,-4.75993157692372e-05
169,-4.97533843368887e-05
170,-5.18422214198868e-05
171,-5.38678202345376e-05
172,-5.58321120346259e-05
173,-5.77369681002724e-05
174,-5.95842016592705e-05
175,-6.13755697434049e-05
176,-6.31127749821579e-05
177,-6.47974673360967e-05
178,-6.64312457721538e-05
179,-6.8015659882911e-05
180,-6.95522114519184e-05
181,-7.10423559669923e-05
182,-7.24875040833608e-05
183,-7.38890230384511e-05
184,-7.5248238020037e-05
185,-7.65664334894024e-05
186,-7.78448544611075e-05
187,-7.90847077408831e-05
188,-8.02871631231208e-05
189,-8.14533545493673e-05
190,-8.25843812291782e-05
191,-8.36813087246343e-05
192,-8.4745169999776e-05
193,-8.57769664361582e-05
194,-8.67776688156889e-05
195,-8.77482182718682e-05
196,-8.86895272105015e-05
197,-8.9602480200923e-05
198,-9.04879348387276e-05
199,-9.13467225809681e-05
200,-9.21796495547471e-05
201,-9.29874973400918e-05
202,-9.37710237279709e-05
203,-9.45309634542829e-05
204,-9.5268028910613e-05
205,-9.5982910832529e-05
206,-9.6676278966155e-05
207,-9.73487827137448e-05
208,-9.8001051758938e-05
209,-9.86336966723707e-05
210,-9.92473094982807e-05
211,-9.98424643227272e-05
212,-0.000100419717824025
213,-0.000100979609805968
214,-0.000101522663714407
215,-0.000102049387137709
216,-0.000102560272291628
217,-0.000103055796489085
218,-0.000103536422595343
219,-0.000104002599469048
220,-0.000104454762389583
221,-0.000104893333471178
222,-0.000105318722064195
223,-0.000105731325144006
224,-0.000106131527687836
225,-0.000106519703039983
226,-0.000106896213265762
227,-0.000107261409494534
228,-0.000107615632252171
229,-0.000107959211783289
230,-0.000108292468363563
231,-0.000108615712602444
232,-0.000108929245736586
233,-0.00010923335991425
234,-0.000109528338471005
235,-0.000109814456196958
236,-0.000110091979595812
237,-0.000110361167135984
238,-0.000110622269494046
239,-0.000110875529790717
240,-0.000111121183819642
241,-0.000111359460269189
242,-0.000111590580937467
