Iters,Variance
0,0
10,0.000602370298042301
20,0.000606144782813036
30,0.000603883217461059
40,0.000605269116573525
50,0.000604434937111688
60,0.000605062726926108
70,0.000604612948371427
80,0.000604960442761781
90,0.000604703862383501
100,0.000604864055891908
110,0.000604744466321443
120,0.00060489172746096
130,0.000604854711330003
140,0.000604850438171368
150,0.000604877723479567
160,0.000604884204022432
170,0.000604883059295953
180,0.000604920945090945
190,0.000604918881173349
200,0.000604935378412735
210,0.000604924880240162
220,0.000604955663334248
230,0.000604968285168865
240,0.000604973806043132
250,0.000604985903250476
260,0.000605006287228394
270,0.000605022058093608
280,0.000605025046085036
290,0.00060501989594489
300,0.000605041430717517
310,0.000605067208103634
320,0.000605038390090692
330,0.000605091242606962
340,0.000605077194608367
350,0.000605120613493148
360,0.000605108571038587
370,0.000605113486128607
380,0.000605128692889179
390,0.000605133956916051
400,0.00060515442451724
410,0.000605154298028808
420,0.000605161142198686
430,0.000605198732165791
440,0.000605184299700013
450,0.0006052109665935
460,0.000605199183459465
470,0.000605235807454013
480,0.000605227019067297
490,0.000605241710109759
500,0.000605250197132248
510,0.000605275387806732
520,0.00060527746194816
530,0.000605299289681414
540,0.000605295333039071
550,0.000605310738279569
560,0.000605315455208059
570,0.000605342882491999
580,0.000605347927403195
590,0.000605347634290656
600,0.000605352861427658
610,0.000605379719850193
620,0.000605375494642754
630,0.000605392796314094
640,0.000605402559479066
650,0.000605401010384738
660,0.000605417231217957
670,0.000605428112023454
680,0.000605437077369975
690,0.000605453359258978
700,0.000605467903164472
710,0.000605478315258705
720,0.000605491374218874
730,0.000605510065290226
740,0.000605508994107896
750,0.000605523526114743
760,0.000605526878419125
770,0.000605545008110141
780,0.00060556325416596
790,0.000605566472514711
800,0.000605581184435659
810,0.000605593897830965
820,0.000605595715623929
830,0.000605612785321273
840,0.000605620162357358
850,0.000605634396145294
860,0.000605642378676995
870,0.000605651646416859
880,0.0006056655098185
890,0.000605664402801551
900,0.000605672506210122
910,0.00060569499644827
920,0.000605700084132805
930,0.000605715565811437
940,0.000605727433876543
950,0.000605729728082858
960,0.000605735872186162
970,0.000605750739422867
980,0.000605757292437912
990,0.000605760237494149
1000,0.000605785069169052
1010,0.000605782533658031
1020,0.000605800278234779
1030,0.000605802206481601
1040,0.00060582299481256
1050,0.000605824224711819
1060,0.000605847372412855
1070,0.000605848210663181
1080,0.00060585521383376
1090,0.000605868891180526
1100,0.000605890116447737
1110,0.000605888513030644
1120,0.00060590062843496
1130,0.000605913770600001
1140,0.000605918274914973
1150,0.000605942307238379
1160,0.000605939262426076
1170,0.000605956280958928
1180,0.000605958529618658
1190,0.00060597433347277
1200,0.000605983552735752
1210,0.000605993631614904
1220,0.000606010207175774
1230,0.000606011997801088
1240,0.00060602891404797
1250,0.000606032059206075
1260,0.00060604734272376
1270,0.000606055230143391
1280,0.000606070727573195
1290,0.000606071198082443
1300,0.000606093002330008
1310,0.000606096248554115
1320,0.000606113181038545
1330,0.000606113731656666
1340,0.000606131265177828
1350,0.00060613720282132
1360,0.000606153093247676
1370,0.000606156559053597
1380,0.000606168733055091
1390,0.000606182050861912
1400,0.0006061895474577
1410,0.00060620348780286
1420,0.000606209552389294
1430,0.000606225010358705
1440,0.000606229479087357
1450,0.000606237399161292
1460,0.000606257209007423
1470,0.000606262854778706
1480,0.000606274478534833
1490,0.000606283984175157
1500,0.000606291778836073
1510,0.00060630484393838
1520,0.000606315413603334
1530,0.000606324887368832
1540,0.00060633823431561
1550,0.000606348578308631
1560,0.000606355692124851
1570,0.000606374336779608
1580,0.000606377684012895
1590,0.000606395075242225
1600,0.000606398626555024
1610,0.000606410821734815
1620,0.000606422540988545
1630,0.000606434034014604
1640,0.000606446228513719
1650,0.000606459515866213
1660,0.000606463793238596
1670,0.000606480340254798
1680,0.000606488497778558
1690,0.000606501933402767
1700,0.000606513208228916
1710,0.000606521902823594
1720,0.000606535173830525
1730,0.000606546159191768
1740,0.0006065562926964
1750,0.000606567932918946
1760,0.000606575817810557
1770,0.000606591635092105
1780,0.000606601809357935
1790,0.000606616169028583
1800,0.00060662640122471
1810,0.000606637899425536
1820,0.000606647395889187
1830,0.000606661680097756
1840,0.000606674876972646
1850,0.000606683658368552
1860,0.000606696241091658
1870,0.000606708206595966
1880,0.000606723396515639
1890,0.000606735947173138
1900,0.000606742522562305
1910,0.000606756864435685
1920,0.000606760759452613
1930,0.000606781323846123
1940,0.00060678483675821
1950,0.000606800589362626
1960,0.00060680703078841
1970,0.000606829346182159
1980,0.000606832126874936
1990,0.000606842249099232
2000,0.000606856165062552
2010,0.000606862877248022
2020,0.000606875728336758
2030,0.000606884392769301
2040,0.000606896523113847
2050,0.000606905520780006
2060,0.000606919471808388
2070,0.000606933063788041
2080,0.000606939071818971
2090,0.000606947413570049
2100,0.00060696198835412
2110,0.000606970053610249
2120,0.000606984017601669
2130,0.00060698990633217
2140,0.000607008758208603
2150,0.000607012468406821
2160,0.000607026258738409
2170,0.000607032489675952
