Time,CorrFn
0,0.106560991266312
1,0.0167553177862516
2,0.00555474947254684
3,-0.00304388932637064
4,0.000140466169327588
5,-0.00421992109892289
6,0.000473749448784355
7,-0.00364294442392036
8,0.00111673342934923
9,-0.00316436676201515
10,0.00152946947001035
11,-0.00284264969145961
12,0.00178235473254663
13,-0.00262515171677101
14,0.00193463666266079
15,-0.00247836415157037
16,0.00203432548195894
17,-0.00238306959592876
18,0.00209828779984603
19,-0.00231637300606184
20,0.00213030258402453
21,-0.00226407758015487
22,0.00214815454351431
23,-0.00224103884329107
24,0.00216636857079585
25,-0.0022422024878306
26,0.00218901644550969
27,-0.00225280077423316
28,0.00221745474363854
29,-0.00226338510562331
30,0.00223831342420933
31,-0.00226582797096163
32,0.00224328327651124
33,-0.00226572979892568
34,0.00224308224235305
35,-0.00226574053726272
36,0.00224310422795023
37,-0.00226573938392046
38,0.00224310186655711
39,-0.00226573950804434
40,0.0022431021206921
41,-0.00226573949468889
42,0.00224310209334774
43,-0.00226573949612594
44,0.00224310209629
45,-0.00226573949597131
46,0.00224310209597341
47,-0.00226573949598796
48,0.00224310209600747
49,-0.00226573949598616
50,0.00224310209600381
51,-0.00226573949598636
52,0.0022431020960042
53,-0.00226573949598634
54,0.00224310209600416
55,-0.00226573949598634
56,0.00224310209600417
57,-0.00226573949598634
58,0.00224310209600416
59,-0.00226573949598634
60,0.00224310209600416
61,-0.00226573949598634
62,0.00224310209600416
63,-0.00226573949598634
64,0.00224310209600416
65,-0.00226573949598634
66,0.00224310209600416
67,-0.00226573949598634
68,0.00224310209600416
69,-0.00226573949598634
70,0.00224310209600416
71,-0.00226573949598634
72,0.00224310209600416
73,-0.00226573949598634
74,0.00224310209600416
75,-0.00226573949598634
76,0.00224310209600416
77,-0.00226573949598634
78,0.00224310209600416
79,-0.00226573949598634
80,0.00224310209600416
81,-0.00226573949598634
82,0.00224310209600416
83,-0.00226573949598634
84,0.00224310209600416
85,-0.00226573949598634
86,0.00224310209600416
87,-0.00226573949598634
88,0.00224310209600416
89,-0.00226573949598634
90,0.00224310209600416
91,-0.00226573949598634
92,0.00224310209600416
93,-0.00226573949598634
94,0.00224310209600416
95,-0.00226573949598634
96,0.00224310209600416
97,-0.00226573949598634
98,0.00224310209600416
99,-0.00226573949598634
100,0.00224310209600416
101,-0.00226573949598634
102,0.00224310209600416
103,-0.00226573949598634
104,0.00224310209600416
105,-0.00226573949598634
106,0.00224310209600416
107,-0.00226573949598634
108,0.00224310209600416
109,-0.00226573949598634
110,0.00224310209600416
111,-0.00226573949598634
112,0.00224310209600416
113,-0.00226573949598634
114,0.00224310209600416
115,-0.00226573949598634
116,0.00224310209600416
117,-0.00226573949598634
118,0.00224310209600416
119,-0.00226573949598634
120,0.00224310209600416
121,-0.00226573949598634
122,0.00224310209600416
123,-0.00226573949598634
124,0.00224310209600416
125,-0.00226573949598634
126,0.00224310209600416
127,-0.00226573949598634
128,0.00224310209600416
129,-0.00226573949598634
130,0.00224310209600416
131,-0.00226573949598634
132,0.00224310209600416
133,-0.00226573949598634
134,0.00224310209600416
135,-0.00226573949598634
136,0.00224310209600416
137,-0.00226573949598634
138,0.00224310209600416
139,-0.00226573949598634
140,0.00224310209600416
141,-0.00226573949598634
142,0.00224310209600416
143,-0.00226573949598634
144,0.00224310209600416
145,-0.00226573949598634
146,0.00224310209600416
147,-0.00226573949598634
148,0.00224310209600416
149,-0.00226573949598634
150,0.00224310209600416
151,-0.00226573949598634
152,0.00224310209600416
153,-0.00226573949598634
154,0.00224310209600416
155,-0.00226573949598634
156,0.00224310209600416
157,-0.00226573949598634
158,0.00224310209600416
159,-0.00226573949598634
160,0.00224310209600416
161,-0.00226573949598634
162,0.00224310209600416
163,-0.00226573949598634
164,0.00224310209600416
165,-0.00226573949598634
166,0.00224310209600416
